STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,MLY-GRDD-BASE40,Completeness Flag,MLY-GRDD-BASE45,Completeness Flag,MLY-GRDD-BASE50,Completeness Flag,MLY-GRDD-BASE55,Completeness Flag,MLY-GRDD-BASE57,Completeness Flag,MLY-GRDD-BASE60,Completeness Flag,MLY-GRDD-BASE65,Completeness Flag,MLY-GRDD-BASE70,Completeness Flag,MLY-GRDD-BASE72,Completeness Flag,MLY-GRDD-TB4886,Completeness Flag,MLY-GRDD-TB5086,Completeness Flag,MLY-TMIN-PRBOCC-LSTH016,Completeness Flag,MLY-TMIN-PRBOCC-LSTH020,Completeness Flag,MLY-TMIN-PRBOCC-LSTH024,Completeness Flag,MLY-TMIN-PRBOCC-LSTH028,Completeness Flag,MLY-TMIN-PRBOCC-LSTH032,Completeness Flag,MLY-TMIN-PRBOCC-LSTH036,Completeness Flag,MLY-CLDD-BASE45,Completeness Flag,MLY-CLDD-BASE50,Completeness Flag,MLY-CLDD-BASE55,Completeness Flag,MLY-CLDD-BASE57,Completeness Flag,MLY-CLDD-BASE60,Completeness Flag,MLY-CLDD-NORMAL,Completeness Flag,MLY-CLDD-BASE70,Completeness Flag,MLY-CLDD-BASE72,Completeness Flag,MLY-HTDD-BASE40,Completeness Flag,MLY-HTDD-BASE45,Completeness Flag,MLY-HTDD-BASE50,Completeness Flag,MLY-HTDD-BASE55,Completeness Flag,MLY-HTDD-BASE57,Completeness Flag,MLY-HTDD-BASE60,Completeness Flag,MLY-HTDD-NORMAL,Completeness Flag,MLY-PRCP-25PCTL,Completeness Flag,MLY-SNOW-25PCTL,Completeness Flag,MLY-PRCP-50PCTL,Completeness Flag,MLY-SNOW-50PCTL,Completeness Flag,MLY-PRCP-75PCTL,Completeness Flag,MLY-SNOW-75PCTL,Completeness Flag,MLY-PRCP-NORMAL,Completeness Flag,MLY-SNOW-NORMAL,Completeness Flag,MLY-SNOW-AVGNDS-GE001TI,Completeness Flag,MLY-SNOW-AVGNDS-GE010TI,Completeness Flag,MLY-SNOW-AVGNDS-GE100TI,Completeness Flag,MLY-SNOW-AVGNDS-GE030TI,Completeness Flag,MLY-SNOW-AVGNDS-GE050TI,Completeness Flag,MLY-PRCP-AVGNDS-GE001HI,Completeness Flag,MLY-PRCP-AVGNDS-GE010HI,Completeness Flag,MLY-PRCP-AVGNDS-GE050HI,Completeness Flag,MLY-PRCP-AVGNDS-GE100HI,Completeness Flag,MLY-SNWD-AVGNDS-GE001WI,Completeness Flag,MLY-SNWD-AVGNDS-GE010WI,Completeness Flag,MLY-SNWD-AVGNDS-GE003WI,Completeness Flag,MLY-SNWD-AVGNDS-GE005WI,Completeness Flag,MLY-TMAX-AVGNDS-GRTH100,Completeness Flag,MLY-TMAX-AVGNDS-GRTH040,Completeness Flag,MLY-TMAX-AVGNDS-GRTH050,Completeness Flag,MLY-TMAX-AVGNDS-GRTH060,Completeness Flag,MLY-TMAX-AVGNDS-GRTH070,Completeness Flag,MLY-TMAX-AVGNDS-GRTH080,Completeness Flag,MLY-TMAX-AVGNDS-GRTH090,Completeness Flag,MLY-TMAX-AVGNDS-LSTH032,Completeness Flag,MLY-TMIN-AVGNDS-LSTH000,Completeness Flag,MLY-TMIN-AVGNDS-LSTH010,Completeness Flag,MLY-TMIN-AVGNDS-LSTH020,Completeness Flag,MLY-TMIN-AVGNDS-LSTH032,Completeness Flag,MLY-TMIN-AVGNDS-LSTH040,Completeness Flag,MLY-TMIN-AVGNDS-LSTH050,Completeness Flag,MLY-TMIN-AVGNDS-LSTH060,Completeness Flag,MLY-TMIN-AVGNDS-LSTH070,Completeness Flag,MLY-TAVG-NORMAL,Completeness Flag,MLY-DUTR-NORMAL,Completeness Flag,MLY-TMAX-NORMAL,Completeness Flag,MLY-TMIN-NORMAL,Completeness Flag,MLY-TAVG-STDDEV,Completeness Flag,MLY-DUTR-STDDEV,Completeness Flag,MLY-TMAX-STDDEV,Completeness Flag,MLY-TMIN-STDDEV,Completeness Flag
GHCND:USC00354501,KLAMATH FALLS 1 NW OR US,1295.4,42.2303,-121.76306,201009,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,61,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
GHCND:USC00354501,KLAMATH FALLS 1 NW OR US,1295.4,42.2303,-121.76306,201010,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,124,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
GHCND:USC00354501,KLAMATH FALLS 1 NW OR US,1295.4,42.2303,-121.76306,201011,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,240,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
GHCND:USC00354501,KLAMATH FALLS 1 NW OR US,1295.4,42.2303,-121.76306,201012,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,372,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, 
GHCND:USC00354622,LA GRANDE OR US,839.7,45.3167,-118.0747,201001,8,C,1,C,-7777,C,0,C,0,C,0,C,0,C,0,C,0,C,4,C,2,C,912,C,987,C,1000,C,1000,C,1000,C,1000,C,1,C,-7777,C,0,C,0,C,0,C,0,C,0,C,0,C,273,C,421,C,575,C,730,C,792,C,885,C,1040,C,106,R,0,P,153,R,10,P,216,R,76,P,163,R,34,P,33,C,23,C,1,C,5,C,1,C,97,C,48,C,8,C,3,C,-9999, ,-9999, ,-9999, ,-9999, ,0,C,134,C,13,C,0,C,0,C,0,C,0,C,54,C,6,C,22,C,80,C,250,C,306,C,310,C,310,C,310,C,314,C,139,C,384,C,245,C,40,C,19,C,38,C,44,C
GHCND:USC00354622,LA GRANDE OR US,839.7,45.3167,-118.0747,201002,22,S,3,S,-7777,S,-7777,S,0,S,0,S,0,S,0,S,0,S,16,S,10,S,809,C,950,C,998,C,1000,C,1000,C,1000,C,3,S,-7777,S,-7777,S,0,S,0,S,0,S,0,S,0,S,178,S,300,S,437,S,577,S,633,S,717,S,857,S,62,R,0,P,95,R,3,P,123,R,46,P,114,R,23,P,15,S,10,S,0,S,2,S,-7777,S,78,C,36,C,2,C,-7777,C,-9999, ,-9999, ,-9999, ,-9999, ,0,S,191,S,52,S,4,S,0,S,0,S,0,S,22,S,4,S,13,S,62,S,211,S,272,S,280,S,280,S,280,S,344,S,170,S,429,S,259,S,41,S,24,S,43,S,42,S
GHCND:USC00354622,LA GRANDE OR US,839.7,45.3167,-118.0747,201003,91,S,33,S,8,S,1,S,-7777,S,-7777,S,0,S,0,S,0,S,80,S,62,S,222,C,615,C,935,C,1000,C,1000,C,1000,C,33,S,8,S,1,S,-7777,S,-7777,S,0,S,0,S,0,S,67,S,163,S,293,S,441,S,503,S,595,S,750,S,88,S,0,P,125,S,0,P,176,S,16,P,146,S,10,P,11,C,5,C,0,C,-7777,C,0,C,104,C,50,C,4,C,-7777,C,-9999, ,-9999, ,-9999, ,-9999, ,0,S,285,S,167,S,49,S,5,S,0,S,0,S,3,S,0,S,1,S,15,S,190,S,291,S,309,S,310,S,310,S,408,S,207,S,512,S,304,S,27,S,30,S,37,S,25,S
GHCND:USC00354622,LA GRANDE OR US,839.7,45.3167,-118.0747,201004,215,S,112,S,48,S,15,S,9,S,3,S,-7777,S,-7777,S,0,S,161,S,136,S,0,C,94,C,515,C,920,C,1000,C,1000,C,112,S,48,S,15,S,9,S,3,S,-7777,S,-7777,S,0,S,15,S,61,S,147,S,264,S,318,S,402,S,549,S,98,R,0,S,131,R,0,S,224,R,0,S,158,R,1,S,2,S,1,S,0,S,0,S,0,S,95,S,48,S,4,S,1,S,-9999, ,-9999, ,-9999, ,-9999, ,0,S,299,S,240,S,121,S,42,S,3,S,0,S,0,S,0,S,0,S,1,S,95,S,235,S,298,S,300,S,300,S,467,S,231,S,583,S,351,S,25,S,23,S,33,S,20,S
GHCND:USC00354622,LA GRANDE OR US,839.7,45.3167,-118.0747,201005,447,C,301,C,177,C,89,C,64,C,37,C,11,C,2,C,1,C,300,C,265,C,0,C,0,C,25,C,297,C,757,C,979,C,301,C,177,C,89,C,64,C,37,C,11,C,2,C,1,C,1,C,9,C,41,C,108,C,145,C,210,C,339,C,137,S,0,C,173,S,0,C,243,S,0,C,199,S,0,C,0,C,0,C,0,C,0,C,0,C,96,C,59,C,9,C,1,C,-9999, ,-9999, ,-9999, ,-9999, ,0,C,310,C,298,C,222,C,115,C,40,C,2,C,0,C,0,C,0,C,0,C,18,C,115,C,274,C,309,C,310,C,544,C,245,C,667,C,421,C,24,C,28,C,34,C,19,C
GHCND:USC00354622,LA GRANDE OR US,839.7,45.3167,-118.0747,201006,651,C,502,C,355,C,223,C,177,C,118,C,50,C,15,C,8,C,435,C,391,C,0,C,0,C,0,C,0,C,79,C,432,C,502,C,355,C,223,C,177,C,118,C,50,C,15,C,8,C,-7777,C,1,C,4,C,22,C,36,C,67,C,149,C,99,S,0,C,144,S,0,C,206,S,0,C,154,S,0,C,0,C,0,C,0,C,0,C,0,C,81,C,48,C,7,C,1,C,-9999, ,-9999, ,-9999, ,-9999, ,0,C,300,C,298,C,278,C,201,C,93,C,15,C,0,C,0,C,0,C,0,C,1,C,22,C,173,C,289,C,300,C,617,C,260,C,747,C,487,C,25,C,24,C,35,C,18,C
GHCND:USC00354622,LA GRANDE OR US,839.7,45.3167,-118.0747,201007,917,C,762,C,607,C,454,C,393,C,305,C,175,C,76,C,49,C,630,C,574,C,0,S,0,S,0,S,0,S,0,S,0,S,762,C,607,C,454,C,393,C,305,C,175,C,76,C,49,C,0,C,0,C,-7777,C,1,C,3,C,7,C,32,C,19,S,0,C,43,S,0,C,94,S,0,C,68,S,0,C,0,C,0,C,0,C,0,C,0,C,39,C,20,C,3,C,1,C,-9999, ,-9999, ,-9999, ,-9999, ,7,C,310,C,310,C,309,C,296,C,235,C,103,C,0,C,0,C,0,C,0,C,0,C,2,C,79,C,262,C,309,C,696,C,316,C,854,C,538,C,32,C,27,C,42,C,26,C
GHCND:USC00354622,LA GRANDE OR US,839.7,45.3167,-118.0747,201008,899,C,744,C,589,C,436,C,376,C,289,C,161,C,67,C,41,C,613,C,560,C,0,C,0,C,0,C,0,C,17,C,99,C,744,C,589,C,436,C,376,C,289,C,161,C,67,C,41,C,0,C,0,C,-7777,C,2,C,4,C,10,C,37,C,18,C,0,C,64,C,0,C,112,C,0,C,85,C,0,C,0,C,0,C,0,C,0,C,0,C,38,C,22,C,4,C,1,C,-9999, ,-9999, ,-9999, ,-9999, ,4,C,310,C,310,C,307,C,293,C,240,C,104,C,0,C,0,C,0,C,0,C,-7777,C,6,C,103,C,281,C,310,C,690,C,334,C,857,C,523,C,24,C,26,C,32,C,21,C
GHCND:USC00354622,LA GRANDE OR US,839.7,45.3167,-118.0747,201009,599,C,450,C,311,C,189,C,147,C,94,C,35,C,8,C,4,C,427,C,391,C,0,S,0,S,27,S,216,S,608,S,904,S,450,C,311,C,189,C,147,C,94,C,35,C,8,C,4,C,-7777,C,2,C,12,C,40,C,59,C,96,C,186,C,28,S,0,C,61,S,0,C,97,S,0,C,67,S,0,C,0,C,0,C,0,C,0,C,0,C,44,C,22,C,1,C,0,C,-9999, ,-9999, ,-9999, ,-9999, ,0,C,300,C,298,C,277,C,216,C,118,C,25,C,0,C,0,C,0,C,0,C,14,C,91,C,249,C,297,C,300,C,600,C,325,C,762,C,437,C,33,C,36,C,46,C,27,C
GHCND:USC00354622,LA GRANDE OR US,839.7,45.3167,-118.0747,201010,283,C,161,C,73,C,26,C,16,C,6,C,-7777,C,-7777,C,0,C,227,C,198,C,62,S,224,S,665,S,974,S,1000,S,1000,S,161,C,73,C,26,C,16,C,6,C,-7777,C,-7777,C,0,C,12,C,44,C,112,C,220,C,271,C,354,C,504,C,63,S,0,S,134,S,0,S,178,S,0,S,129,S,-7777,S,1,C,-7777,C,0,C,0,C,0,C,77,C,40,C,7,C,0,C,-9999, ,-9999, ,-9999, ,-9999, ,0,C,307,C,274,C,178,C,75,C,17,C,-7777,C,-7777,C,0,C,-7777,C,2,C,103,C,231,C,306,C,310,C,310,C,487,C,270,C,623,C,352,C,25,C,39,C,40,C,20,C
GHCND:USC00354622,LA GRANDE OR US,839.7,45.3167,-118.0747,201011,63,C,22,C,6,C,1,C,-7777,C,-7777,C,0,C,0,C,0,C,41,C,30,C,499,S,763,S,953,S,1000,S,1000,S,1000,S,22,C,6,C,1,C,-7777,C,-7777,C,0,C,0,C,0,C,123,C,231,C,364,C,509,C,569,C,659,C,808,C,130,S,0,P,169,S,10,P,274,S,27,P,203,S,15,P,16,S,11,S,0,S,1,S,-7777,S,108,C,59,C,7,C,2,C,-9999, ,-9999, ,-9999, ,-9999, ,0,C,232,C,94,C,21,C,1,C,0,C,0,C,13,C,2,C,6,C,34,C,174,C,271,C,298,C,300,C,300,C,380,C,163,C,462,C,299,C,37,C,26,C,39,C,40,C
GHCND:USC00354622,LA GRANDE OR US,839.7,45.3167,-118.0747,201012,8,S,1,S,-7777,S,0,S,0,S,0,S,0,S,0,S,0,S,4,S,2,S,932,C,995,C,1000,C,1000,C,1000,C,1000,C,1,S,-7777,S,0,S,0,S,0,S,0,S,0,S,0,S,298,S,446,S,600,S,755,S,817,S,910,S,1065,S,89,R,5,P,146,R,15,P,222,R,50,P,166,R,32,P,30,S,19,S,0,S,5,S,1,S,109,C,54,C,3,C,1,C,-9999, ,-9999, ,-9999, ,-9999, ,0,C,127,C,13,C,0,C,0,C,0,C,0,C,67,C,5,S,26,S,88,S,255,S,306,S,310,S,310,S,310,S,307,S,139,S,376,C,237,S,37,S,21,S,36,C,40,S
GHCND:USC00355711,MONUMENT 2 OR US,608.1,44.8185,-119.42,201001,17,Q,4,Q,1,Q,0,Q,0,Q,0,Q,0,Q,0,Q,0,Q,22,Q,15,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,4,Q,1,Q,0,Q,0,Q,0,Q,0,Q,0,Q,0,Q,234,Q,376,Q,528,Q,682,Q,744,Q,837,Q,992,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,138,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,Q,207,Q,65,Q,6,Q,0,Q,0,Q,0,Q,31,Q,5,Q,31,Q,101,Q,269,Q,307,Q,310,Q,310,Q,310,Q,330,Q,206,Q,433,Q,227,Q,-9999, ,-9999, ,-9999, ,-9999, 
GHCND:USC00355711,MONUMENT 2 OR US,608.1,44.8185,-119.42,201002,40,Q,9,Q,1,Q,-7777,Q,-7777,Q,0,Q,0,Q,0,Q,0,Q,58,Q,42,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,9,Q,1,Q,-7777,Q,-7777,Q,0,Q,0,Q,0,Q,0,Q,117,Q,226,Q,358,Q,497,Q,553,Q,637,Q,777,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,117,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,Q,245,Q,146,Q,21,Q,1,Q,0,Q,0,Q,10,Q,5,Q,13,Q,64,Q,225,Q,274,Q,280,Q,280,Q,280,Q,373,Q,245,Q,495,Q,250,Q,-9999, ,-9999, ,-9999, ,-9999, 
GHCND:USC00355711,MONUMENT 2 OR US,608.1,44.8185,-119.42,201003,153,Q,60,Q,16,Q,3,Q,1,Q,-7777,Q,0,Q,0,Q,0,Q,162,Q,135,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,60,Q,16,Q,3,Q,1,Q,-7777,Q,0,Q,0,Q,0,Q,29,Q,90,Q,200,Q,342,Q,403,Q,495,Q,650,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,146,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,Q,307,Q,257,Q,120,Q,27,Q,1,Q,0,Q,0,Q,0,Q,0,Q,16,Q,197,Q,292,Q,309,Q,310,Q,310,Q,441,Q,279,Q,580,Q,301,Q,-9999, ,-9999, ,-9999, ,-9999, 
GHCND:USC00355711,MONUMENT 2 OR US,608.1,44.8185,-119.42,201004,301,Q,174,Q,82,Q,29,Q,18,Q,7,Q,1,Q,-7777,Q,-7777,Q,259,Q,229,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,174,Q,82,Q,29,Q,18,Q,7,Q,1,Q,-7777,Q,-7777,Q,4,Q,27,Q,85,Q,182,Q,230,Q,310,Q,454,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,144,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,Q,300,Q,287,Q,195,Q,99,Q,32,Q,1,Q,0,Q,0,Q,0,Q,1,Q,102,Q,241,Q,298,Q,300,Q,300,Q,499,Q,306,Q,652,Q,346,Q,-9999, ,-9999, ,-9999, ,-9999, 
GHCND:USC00355711,MONUMENT 2 OR US,608.1,44.8185,-119.42,201005,541,Q,388,Q,246,Q,134,Q,100,Q,61,Q,24,Q,6,Q,3,Q,392,Q,357,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,388,Q,246,Q,134,Q,100,Q,61,Q,24,Q,6,Q,3,Q,-7777,Q,2,Q,15,Q,58,Q,86,Q,141,Q,258,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,175,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,1,Q,310,Q,309,Q,279,Q,183,Q,84,Q,27,Q,0,Q,0,Q,0,Q,0,Q,23,Q,132,Q,281,Q,310,Q,310,Q,575,Q,321,Q,735,Q,414,Q,-9999, ,-9999, ,-9999, ,-9999, 
GHCND:USC00355711,MONUMENT 2 OR US,608.1,44.8185,-119.42,201006,726,Q,576,Q,427,Q,283,Q,231,Q,161,Q,74,Q,24,Q,13,Q,496,Q,455,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,576,Q,427,Q,283,Q,231,Q,161,Q,74,Q,24,Q,13,Q,0,Q,-7777,Q,1,Q,7,Q,15,Q,35,Q,98,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,135,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,5,Q,300,Q,300,Q,295,Q,252,Q,173,Q,66,Q,0,Q,0,Q,0,Q,0,Q,1,Q,35,Q,205,Q,295,Q,300,Q,642,Q,340,Q,812,Q,472,Q,-9999, ,-9999, ,-9999, ,-9999, 
GHCND:USC00355711,MONUMENT 2 OR US,608.1,44.8185,-119.42,201007,979,Q,824,Q,669,Q,515,Q,453,Q,362,Q,220,Q,105,Q,70,Q,628,Q,577,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,824,Q,669,Q,515,Q,453,Q,362,Q,220,Q,105,Q,70,Q,0,Q,0,Q,0,Q,-7777,Q,1,Q,3,Q,16,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,59,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,57,Q,310,Q,310,Q,310,Q,305,Q,276,Q,198,Q,0,Q,0,Q,0,Q,0,Q,0,Q,3,Q,132,Q,288,Q,310,Q,716,Q,404,Q,918,Q,514,Q,-9999, ,-9999, ,-9999, ,-9999, 
GHCND:USC00355711,MONUMENT 2 OR US,608.1,44.8185,-119.42,201008,959,Q,804,Q,649,Q,495,Q,433,Q,342,Q,199,Q,87,Q,56,Q,620,Q,573,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,804,Q,649,Q,495,Q,433,Q,342,Q,199,Q,87,Q,56,Q,0,Q,0,Q,-7777,Q,-7777,Q,1,Q,3,Q,15,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,61,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,51,Q,310,Q,310,Q,310,Q,307,Q,288,Q,197,Q,0,Q,0,Q,0,Q,0,Q,-7777,Q,13,Q,165,Q,297,Q,310,Q,710,Q,425,Q,922,Q,497,Q,-9999, ,-9999, ,-9999, ,-9999, 
GHCND:USC00355711,MONUMENT 2 OR US,608.1,44.8185,-119.42,201009,664,Q,515,Q,369,Q,235,Q,188,Q,127,Q,51,Q,13,Q,6,Q,484,Q,451,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,515,Q,369,Q,235,Q,188,Q,127,Q,51,Q,13,Q,6,Q,-7777,Q,1,Q,5,Q,21,Q,34,Q,63,Q,137,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,61,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,10,Q,300,Q,300,Q,294,Q,258,Q,184,Q,86,Q,0,Q,0,Q,0,Q,0,Q,19,Q,123,Q,269,Q,299,Q,300,Q,622,Q,409,Q,826,Q,417,Q,-9999, ,-9999, ,-9999, ,-9999, 
GHCND:USC00355711,MONUMENT 2 OR US,608.1,44.8185,-119.42,201010,321,Q,188,Q,88,Q,32,Q,19,Q,8,Q,1,Q,-7777,Q,-7777,Q,303,Q,273,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,188,Q,88,Q,32,Q,19,Q,8,Q,1,Q,-7777,Q,-7777,Q,7,Q,28,Q,83,Q,182,Q,232,Q,314,Q,461,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,108,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,Q,309,Q,298,Q,242,Q,128,Q,36,Q,5,Q,0,Q,0,Q,-7777,Q,6,Q,141,Q,261,Q,309,Q,310,Q,310,Q,502,Q,349,Q,676,Q,327,Q,-9999, ,-9999, ,-9999, ,-9999, 
GHCND:USC00355711,MONUMENT 2 OR US,608.1,44.8185,-119.42,201011,91,Q,33,Q,9,Q,2,Q,1,Q,-7777,Q,0,Q,0,Q,0,Q,90,Q,71,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,33,Q,9,Q,2,Q,1,Q,-7777,Q,0,Q,0,Q,0,Q,80,Q,171,Q,297,Q,440,Q,499,Q,588,Q,738,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,154,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,Q,273,Q,186,Q,57,Q,8,Q,1,Q,0,Q,8,Q,-7777,Q,4,Q,36,Q,191,Q,281,Q,300,Q,300,Q,300,Q,404,Q,232,Q,520,Q,288,Q,-9999, ,-9999, ,-9999, ,-9999, 
GHCND:USC00355711,MONUMENT 2 OR US,608.1,44.8185,-119.42,201012,20,Q,4,Q,1,Q,-7777,Q,0,Q,0,Q,0,Q,0,Q,0,Q,18,Q,12,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,4,Q,1,Q,-7777,Q,0,Q,0,Q,0,Q,0,Q,0,Q,255,Q,395,Q,546,Q,700,Q,762,Q,855,Q,1010,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,163,Q,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,-9999, ,0,Q,185,Q,56,Q,5,Q,0,Q,0,Q,0,Q,35,Q,10,Q,26,Q,98,Q,262,Q,305,Q,309,Q,310,Q,310,Q,324,Q,188,Q,418,Q,230,Q,-9999, ,-9999, ,-9999, ,-9999, 
